show_id,movie_id,theater_id,screen_id,show_date,start_time,price_per_ticket,available_seats,,
SH_333,MV_4351,TH_498,SC_836,2023-07-29,16:00:00,314.24,156,,
SH_334,MV_9935,TH_351,SC_542,2025-01-01,16:00:00,408.47,76,,
SH_335,MV_1502,TH_219,SC_599,2024-11-25,18:00:00,169.21,164,,
SH_336,MV_7068,TH_271,SC_444,2023-01-25,10:30:00,377.87,191,,
SH_337,MV_780,TH_94,SC_132,2023-06-16,16:30:00,435.2,190,,
SH_338,MV_207,TH_273,SC_206,2024-06-23,17:30:00,198.42,175,,
SH_339,MV_9658,TH_365,SC_734,2023-06-05,12:15:00,168.14,148,,
SH_340,MV_7184,TH_66,SC_920,2023-04-08,17:15:00,312.11,148,,
SH_341,MV_1845,TH_120,SC_726,2023-10-19,10:30:00,334.85,199,,
SH_342,MV_7487,TH_164,SC_7,2023-05-09,18:15:00,486.44,118,,
SH_343,MV_7532,TH_35,SC_943,2025-08-18,18:45:00,250.3,104,,
SH_344,MV_8447,TH_255,SC_309,2024-05-09,21:15:00,456.2,130,,
SH_345,MV_7649,TH_406,SC_301,2025-04-19,12:00:00,338.35,156,,
SH_346,MV_1406,TH_222,SC_309,2025-06-01,12:15:00,429.62,119,,
SH_347,MV_6940,TH_498,SC_341,2024-06-04,11:45:00,482.38,66,,
SH_348,MV_2793,TH_309,SC_829,2024-11-01,10:00:00,426.02,117,,
SH_349,MV_8144,TH_180,SC_719,2025-05-05,20:00:00,380.52,153,,
SH_350,MV_1334,TH_152,SC_569,2024-10-17,10:00:00,230.36,81,,
SH_351,MV_4302,TH_67,SC_279,2024-05-08,12:30:00,347.05,79,,
SH_352,MV_5338,TH_8,SC_713,2025-03-07,10:15:00,323.65,124,,
SH_353,MV_2982,TH_5,SC_197,2024-12-26,18:30:00,285.84,148,,
SH_354,MV_5791,TH_340,SC_765,2023-03-02,22:00:00,162.4,132,,
SH_355,MV_1603,TH_395,SC_688,2023-06-08,12:30:00,422.47,134,,
SH_356,MV_7300,TH_252,SC_996,2024-04-08,13:30:00,422.31,155,,
SH_357,MV_4508,TH_238,SC_570,2023-06-18,15:45:00,414.58,69,,
SH_358,MV_9487,TH_456,SC_806,2023-04-13,15:00:00,416.69,91,,
SH_359,MV_6460,TH_369,SC_637,2024-07-02,17:15:00,322,149,,
SH_360,MV_4188,TH_2,SC_523,2025-12-02,15:30:00,318.71,172,,
SH_361,MV_7722,TH_395,SC_242,2023-08-31,10:45:00,245.15,70,,
SH_362,MV_9189,TH_381,SC_941,2025-10-07,15:15:00,233.73,77,,
SH_363,MV_5127,TH_354,SC_880,2025-07-02,18:00:00,446.54,122,,
SH_364,MV_9646,TH_451,SC_454,2025-10-28,14:15:00,258.66,105,,
SH_365,MV_297,TH_480,SC_792,2023-10-31,17:00:00,363.44,196,,
SH_366,MV_2965,TH_334,SC_388,2024-05-16,14:00:00,161.57,139,,
SH_367,MV_3743,TH_448,SC_575,2023-06-19,22:00:00,438.8,181,,
SH_368,MV_7253,TH_302,SC_502,2025-04-02,22:45:00,212.77,110,,
SH_369,MV_4992,TH_183,SC_339,2024-03-26,15:45:00,375.44,162,,
SH_370,MV_596,TH_340,SC_784,2023-11-17,20:45:00,216.69,138,,
SH_371,MV_1749,TH_441,SC_984,2024-03-27,11:45:00,201.36,85,,
SH_372,MV_3248,TH_175,SC_365,2025-01-16,10:45:00,401.84,120,,
SH_373,MV_9559,TH_288,SC_317,2024-12-03,10:15:00,174.11,52,,
SH_374,MV_5783,TH_222,SC_325,2025-05-28,17:15:00,285.93,120,,
SH_375,MV_4989,TH_102,SC_738,2024-10-08,20:45:00,259.36,75,,
SH_376,MV_9239,TH_451,SC_840,2023-12-30,22:15:00,332.1,182,,
SH_377,MV_775,TH_224,SC_118,2024-08-15,13:00:00,357.83,141,,
SH_378,MV_7933,TH_324,SC_724,2023-10-09,10:45:00,207.72,128,,
SH_379,MV_3679,TH_128,SC_343,2025-04-15,21:30:00,360.19,95,,
SH_380,MV_3579,TH_448,SC_697,2025-01-04,21:45:00,251.07,76,,
SH_381,MV_1447,TH_395,SC_837,2024-04-14,18:15:00,171.9,56,,
SH_382,MV_4791,TH_397,SC_778,2025-05-19,14:00:00,435.33,155,,
SH_383,MV_8729,TH_490,SC_948,2025-07-12,22:45:00,434.9,198,,
SH_384,MV_8614,TH_476,SC_965,2024-08-23,15:00:00,352.42,169,,
SH_385,MV_2211,TH_41,SC_80,2024-12-22,21:30:00,398.04,133,,
SH_386,MV_3861,TH_353,SC_169,2025-08-02,22:45:00,369.28,117,,
SH_387,MV_3143,TH_111,SC_513,2025-04-06,15:00:00,271.55,156,,
SH_388,MV_5743,TH_363,SC_679,2023-11-15,17:30:00,402.24,102,,
SH_389,MV_1177,TH_228,SC_796,2023-09-16,11:45:00,360.36,187,,
SH_390,MV_1621,TH_118,SC_428,2025-04-16,13:45:00,365.7,128,,
SH_391,MV_2695,TH_145,SC_996,2023-04-13,11:15:00,428.53,124,,
SH_392,MV_6370,TH_229,SC_441,2024-01-08,16:30:00,473.84,151,,
SH_393,MV_1367,TH_372,SC_452,2024-09-07,15:00:00,397.17,121,,
SH_394,MV_8068,TH_416,SC_245,2023-07-21,11:15:00,424.71,126,,
SH_395,MV_4980,TH_118,SC_528,2024-06-12,13:30:00,376.34,150,,
SH_396,MV_2711,TH_472,SC_496,2025-03-15,21:45:00,373.63,127,,
SH_397,MV_8035,TH_258,SC_178,2023-12-11,20:45:00,153.86,142,,
SH_398,MV_4795,TH_265,SC_441,2025-03-21,15:30:00,403.39,114,,
SH_399,MV_3817,TH_135,SC_306,2023-10-08,21:45:00,217.47,190,,
SH_400,MV_2246,TH_325,SC_334,2025-12-16,19:45:00,476.82,131,,
SH_401,MV_7009,TH_117,SC_473,2025-03-10,21:30:00,258.48,54,,
SH_402,MV_1520,TH_423,SC_622,2023-09-19,10:30:00,437.7,113,,
SH_403,MV_3768,TH_364,SC_136,2025-04-20,15:45:00,383.89,135,,
SH_404,MV_5071,TH_151,SC_891,2024-09-11,15:30:00,294.67,115,,
SH_405,MV_5029,TH_197,SC_969,2023-01-13,22:15:00,213.63,123,,
SH_406,MV_4336,TH_13,SC_560,2024-03-17,19:15:00,297.58,64,,
SH_407,MV_4447,TH_367,SC_770,2025-02-13,19:15:00,307.63,179,,
SH_408,MV_102,TH_378,SC_266,2023-09-29,10:15:00,489.05,182,,
SH_409,MV_4302,TH_73,SC_217,2024-07-25,11:15:00,232.76,109,,
SH_410,MV_6665,TH_8,SC_942,2023-01-29,16:30:00,430.56,147,,
SH_411,MV_9657,TH_32,SC_819,2023-08-22,12:45:00,216.55,71,,
SH_412,MV_6425,TH_366,SC_95,2024-08-19,10:45:00,243.14,104,,
SH_413,MV_3994,TH_290,SC_286,2024-08-18,10:30:00,159.68,114,,
SH_414,MV_6264,TH_290,SC_87,2025-11-24,21:00:00,285.78,121,,
SH_415,MV_7138,TH_328,SC_428,2024-04-07,11:00:00,343.87,50,,
SH_416,MV_9806,TH_445,SC_549,2023-05-07,19:00:00,321.84,186,,
SH_417,MV_7325,TH_336,SC_210,2024-08-03,20:45:00,285.74,199,,
SH_418,MV_8064,TH_78,SC_288,2025-05-13,15:45:00,422.25,74,,
SH_419,MV_5035,TH_397,SC_545,2024-01-13,22:00:00,469.59,93,,
SH_420,MV_2916,TH_462,SC_565,2024-06-21,15:45:00,298.98,109,,
SH_421,MV_6520,TH_455,SC_390,2024-07-10,21:00:00,338.32,112,,
SH_422,MV_3570,TH_248,SC_473,2024-08-31,15:45:00,348.04,113,,
SH_423,MV_3607,TH_97,SC_315,2025-07-10,14:45:00,270.39,130,,
SH_424,MV_7205,TH_437,SC_229,2025-09-09,19:00:00,217.62,93,,
SH_425,MV_4590,TH_117,SC_567,2023-08-10,15:45:00,298.6,144,,
SH_426,MV_9254,TH_366,SC_983,2024-09-03,20:45:00,448.01,103,,
SH_427,MV_1725,TH_279,SC_673,2023-07-18,13:30:00,255.21,89,,
SH_428,MV_7067,TH_411,SC_670,2023-10-29,19:30:00,171.6,104,,
SH_429,MV_3797,TH_469,SC_805,2024-08-03,22:45:00,491.43,118,,
SH_430,MV_3997,TH_445,SC_570,2024-06-14,21:15:00,465.27,103,,
SH_431,MV_174,TH_352,SC_354,2023-03-15,21:45:00,423.15,191,,
SH_432,MV_9294,TH_421,SC_439,2025-09-06,13:30:00,377.7,104,,
SH_433,MV_2743,TH_235,SC_706,2024-04-19,19:00:00,193.8,50,,
SH_434,MV_9431,TH_403,SC_827,2023-01-05,14:45:00,449.57,164,,
SH_435,MV_1628,TH_488,SC_825,2023-09-13,20:45:00,388.13,134,,
SH_436,MV_4973,TH_168,SC_904,2024-05-31,14:45:00,252.59,153,,
SH_437,MV_6352,TH_398,SC_89,2024-08-11,17:30:00,160.52,161,,
SH_438,MV_6144,TH_374,SC_448,2025-01-15,19:15:00,320.81,185,,
SH_439,MV_3814,TH_439,SC_89,2023-03-04,13:15:00,324.47,65,,
SH_440,MV_3403,TH_1,SC_442,2024-05-02,11:30:00,453.69,50,,
SH_441,MV_5909,TH_357,SC_526,2025-08-24,16:30:00,333.91,143,,
SH_442,MV_7858,TH_19,SC_868,2025-09-11,20:15:00,289.49,190,,
SH_443,MV_5148,TH_198,SC_471,2023-07-25,19:15:00,183.8,128,,
SH_444,MV_1855,TH_290,SC_543,2023-04-23,21:30:00,338.71,167,,
SH_445,MV_9318,TH_234,SC_14,2023-07-19,22:45:00,360.55,82,,
SH_446,MV_4099,TH_437,SC_620,2023-06-17,15:15:00,460.05,133,,
SH_447,MV_6364,TH_48,SC_955,2024-06-21,19:15:00,198.45,50,,
SH_448,MV_6669,TH_336,SC_232,2025-11-30,14:15:00,220.43,69,,
SH_449,MV_7509,TH_262,SC_222,2025-07-01,11:45:00,454.86,165,,
SH_450,MV_8689,TH_274,SC_651,2025-06-12,19:45:00,273.89,74,,
SH_451,MV_8177,TH_47,SC_954,2024-09-09,17:15:00,409.84,148,,
SH_452,MV_2209,TH_156,SC_367,2025-05-18,21:45:00,417.35,160,,
SH_453,MV_1500,TH_260,SC_689,2023-05-10,21:45:00,201.27,160,,
SH_454,MV_9871,TH_110,SC_919,2023-01-10,18:45:00,212.64,113,,
SH_455,MV_2480,TH_320,SC_866,2023-01-15,16:30:00,414.58,121,,
SH_456,MV_1377,TH_119,SC_269,2023-09-02,22:00:00,459.46,96,,
SH_457,MV_2374,TH_397,SC_581,2025-11-24,12:15:00,437.81,66,,
SH_458,MV_4676,TH_485,SC_497,2023-12-31,20:15:00,456.84,86,,
SH_459,MV_3192,TH_3,SC_653,2025-02-17,12:45:00,196.09,155,,
SH_460,MV_3961,TH_137,SC_443,2025-10-11,19:15:00,423.82,66,,
SH_461,MV_5294,TH_281,SC_959,2023-12-03,16:30:00,377.38,134,,
SH_462,MV_8689,TH_470,SC_775,2025-09-15,19:00:00,324.2,89,,
SH_463,MV_7696,TH_40,SC_313,2024-09-12,21:15:00,422.26,167,,
SH_464,MV_691,TH_193,SC_760,2023-04-26,20:00:00,458.59,181,,
SH_465,MV_1070,TH_488,SC_722,2025-09-30,10:30:00,359.48,106,,
SH_466,MV_2419,TH_70,SC_682,2025-03-08,16:00:00,312.83,121,,
SH_467,MV_3249,TH_200,SC_669,2025-12-12,11:00:00,184.94,125,,
SH_468,MV_4391,TH_81,SC_536,2025-03-07,17:15:00,181,107,,
SH_469,MV_4851,TH_179,SC_969,2023-11-04,21:45:00,316.05,60,,
SH_470,MV_3470,TH_343,SC_50,2024-03-10,14:30:00,207.23,58,,
SH_471,MV_485,TH_214,SC_572,2025-08-21,21:45:00,184.57,155,,
SH_472,MV_8999,TH_172,SC_713,2023-01-04,20:30:00,424.27,138,,
SH_473,MV_7769,TH_151,SC_958,2025-03-24,21:30:00,391.33,79,,
SH_474,MV_9926,TH_491,SC_536,2025-03-04,15:45:00,334.99,102,,
SH_475,MV_6050,TH_195,SC_427,2024-01-29,15:45:00,168.69,184,,
SH_476,MV_3914,TH_37,SC_546,2024-02-28,19:30:00,434.3,80,,
SH_477,MV_9619,TH_203,SC_959,2024-08-18,19:45:00,444.73,178,,
SH_478,MV_7909,TH_29,SC_912,2023-04-18,21:45:00,185.79,90,,
SH_479,MV_9938,TH_222,SC_9,2024-08-28,12:15:00,314.09,51,,
SH_480,MV_5584,TH_140,SC_822,2024-09-17,10:45:00,195.8,89,,
SH_481,MV_4657,TH_140,SC_277,2023-11-26,22:00:00,393.2,108,,
SH_482,MV_7253,TH_59,SC_613,2024-03-14,15:00:00,196.1,110,,
SH_483,MV_5054,TH_395,SC_600,2024-12-05,18:00:00,240.69,136,,
SH_484,MV_7678,TH_311,SC_625,2023-12-06,22:30:00,185.58,148,,
SH_485,MV_2338,TH_460,SC_888,2023-10-07,21:15:00,298.31,145,,
SH_486,MV_2931,TH_210,SC_609,2024-03-15,16:00:00,283.11,181,,
SH_487,MV_5140,TH_372,SC_896,2024-05-07,21:00:00,435.75,185,,
SH_488,MV_7816,TH_172,SC_313,2025-10-26,15:00:00,397.92,165,,
SH_489,MV_4857,TH_173,SC_385,2024-06-15,22:15:00,425.99,76,,
SH_490,MV_7906,TH_321,SC_398,2025-02-14,10:15:00,496.5,78,,
SH_491,MV_1732,TH_415,SC_69,2023-01-06,15:30:00,496.95,184,,
SH_492,MV_429,TH_139,SC_20,2025-07-15,12:00:00,200.7,146,,
SH_493,MV_5202,TH_194,SC_288,2025-03-24,22:15:00,304.17,125,,
SH_494,MV_1027,TH_178,SC_20,2024-04-30,21:00:00,327.12,71,,
SH_495,MV_5243,TH_117,SC_497,2025-08-14,14:15:00,208.11,143,,
SH_496,MV_5886,TH_369,SC_705,2024-09-05,11:00:00,250,129,,
SH_497,MV_5182,TH_419,SC_426,2025-03-20,21:00:00,484.23,99,,
SH_498,MV_1025,TH_176,SC_623,2025-03-28,14:30:00,389.01,148,,
SH_499,MV_826,TH_46,SC_34,2024-08-22,22:45:00,241.94,182,,
SH_500,MV_8562,TH_295,SC_408,2024-05-23,11:15:00,370.6,62,,
SH_501,MV_5043,TH_203,SC_867,2025-10-15,14:00:00,200.05,58,,
SH_502,MV_9754,TH_239,SC_423,2023-07-07,16:30:00,466.95,51,,
SH_503,MV_5023,TH_421,SC_71,2025-10-03,20:45:00,233.69,112,,
SH_504,MV_3385,TH_12,SC_501,2025-08-14,12:15:00,338.56,156,,
SH_505,MV_1723,TH_48,SC_544,2023-03-12,18:15:00,304.02,141,,
SH_506,MV_579,TH_193,SC_846,2025-05-16,17:15:00,266.91,122,,
SH_507,MV_8119,TH_500,SC_727,2024-12-01,12:45:00,451.82,197,,
SH_508,MV_580,TH_261,SC_113,2023-08-08,19:30:00,457.32,178,,
SH_509,MV_2098,TH_90,SC_658,2025-02-06,14:45:00,460.39,179,,
SH_510,MV_6088,TH_75,SC_236,2025-04-20,11:15:00,405.23,114,,
SH_511,MV_3125,TH_95,SC_238,2025-06-08,21:15:00,425.33,141,,
SH_512,MV_2108,TH_474,SC_165,2025-07-27,21:00:00,427.21,74,,
SH_513,MV_5421,TH_251,SC_621,2024-10-09,21:45:00,184.97,89,,
SH_514,MV_8284,TH_8,SC_463,2024-05-23,13:15:00,209.69,147,,
SH_515,MV_9020,TH_195,SC_719,2025-11-14,22:30:00,214.91,120,,
SH_516,MV_4939,TH_334,SC_516,2024-03-16,12:45:00,427.01,158,,
SH_517,MV_4255,TH_128,SC_434,2024-05-23,17:00:00,173.49,146,,
SH_518,MV_9133,TH_256,SC_576,2023-11-21,22:45:00,215.19,189,,
SH_519,MV_6170,TH_357,SC_618,2024-11-01,16:45:00,476.62,169,,
SH_520,MV_507,TH_31,SC_308,2023-11-16,18:30:00,453.61,157,,
SH_521,MV_4890,TH_278,SC_565,2023-01-14,13:15:00,190.58,59,,
SH_522,MV_783,TH_207,SC_35,2025-08-23,11:00:00,383.32,148,,
SH_523,MV_8073,TH_485,SC_615,2025-07-08,11:15:00,457.17,89,,
SH_524,MV_6411,TH_205,SC_317,2023-11-17,10:45:00,208.5,86,,
SH_525,MV_9589,TH_137,SC_223,2024-02-11,14:30:00,241.53,82,,
SH_526,MV_6430,TH_113,SC_596,2023-07-30,20:15:00,354,87,,
SH_527,MV_5312,TH_460,SC_594,2023-02-25,11:00:00,442.5,84,,
SH_528,MV_502,TH_476,SC_205,2024-05-02,22:45:00,295.49,115,,
SH_529,MV_9910,TH_77,SC_66,2023-04-19,11:30:00,215.2,148,,
SH_530,MV_3111,TH_391,SC_568,2025-12-03,11:45:00,167.13,91,,
SH_531,MV_3361,TH_32,SC_486,2024-05-12,20:45:00,462.64,136,,
SH_532,MV_7437,TH_2,SC_916,2024-05-28,20:45:00,477.3,60,,
SH_533,MV_9102,TH_153,SC_235,2023-08-10,19:30:00,321.06,83,,
SH_534,MV_6199,TH_132,SC_767,2024-09-08,14:00:00,283.22,64,,
SH_535,MV_2821,TH_129,SC_744,2023-04-10,11:00:00,324.86,189,,
SH_536,MV_9843,TH_139,SC_352,2025-07-17,12:15:00,321.81,100,,
SH_537,MV_7040,TH_236,SC_584,2025-07-21,18:15:00,187.32,117,,
SH_538,MV_8831,TH_374,SC_718,2025-09-14,10:00:00,487.71,57,,
SH_539,MV_2698,TH_308,SC_703,2025-08-08,11:00:00,397.71,134,,
SH_540,MV_8958,TH_256,SC_699,2024-03-19,10:00:00,270.3,126,,
SH_541,MV_6911,TH_428,SC_521,2023-03-01,14:15:00,411.87,60,,
SH_542,MV_4886,TH_355,SC_305,2025-12-19,13:30:00,463.4,86,,
SH_543,MV_2011,TH_468,SC_716,2024-07-31,21:30:00,303.92,164,,
SH_544,MV_4439,TH_202,SC_395,2023-06-01,22:15:00,231.89,135,,
SH_545,MV_9422,TH_243,SC_638,2023-03-01,11:30:00,178.73,160,,
SH_546,MV_8736,TH_115,SC_194,2023-07-15,11:15:00,412.26,127,,
SH_547,MV_5707,TH_344,SC_957,2023-09-07,13:00:00,189.31,159,,
SH_548,MV_8957,TH_66,SC_491,2023-05-16,15:45:00,279.77,81,,
SH_549,MV_5736,TH_339,SC_81,2024-04-19,13:30:00,392.77,151,,
SH_550,MV_9521,TH_489,SC_701,2025-06-21,16:15:00,162.69,179,,
SH_551,MV_8221,TH_482,SC_746,2023-10-04,14:30:00,493.42,99,,
SH_552,MV_9302,TH_53,SC_375,2025-11-11,18:30:00,325.43,96,,
SH_553,MV_4563,TH_24,SC_415,2024-10-08,21:15:00,304.38,166,,
SH_554,MV_5340,TH_244,SC_935,2024-08-14,13:30:00,475.33,183,,
SH_555,MV_3953,TH_175,SC_295,2025-08-03,12:00:00,487.07,174,,
SH_556,MV_9006,TH_301,SC_413,2025-02-25,19:00:00,292.1,87,,
SH_557,MV_6055,TH_188,SC_544,2023-02-07,19:15:00,248.48,164,,
SH_558,MV_2356,TH_471,SC_793,2025-03-18,18:00:00,312.58,119,,
SH_559,MV_9496,TH_99,SC_766,2025-12-27,19:30:00,295.78,73,,
SH_560,MV_662,TH_106,SC_282,2025-07-25,10:00:00,476.13,127,,
SH_561,MV_8186,TH_235,SC_514,2024-01-24,10:00:00,396.82,189,,
SH_562,MV_7684,TH_171,SC_500,2024-09-05,20:15:00,448.37,165,,
SH_563,MV_5665,TH_90,SC_877,2025-03-03,10:45:00,474.58,120,,
SH_564,MV_4252,TH_395,SC_641,2024-12-14,11:00:00,464.25,94,,
SH_565,MV_7521,TH_71,SC_536,2024-02-22,17:00:00,217.92,90,,
SH_566,MV_2333,TH_11,SC_237,2024-05-12,10:45:00,180.95,52,,
SH_567,MV_3306,TH_2,SC_366,2024-11-11,12:15:00,474.17,68,,
SH_568,MV_1970,TH_51,SC_290,2024-04-08,14:15:00,211.28,72,,
SH_569,MV_7523,TH_344,SC_536,2024-10-06,18:15:00,170.85,156,,
SH_570,MV_6083,TH_277,SC_229,2025-06-03,17:30:00,303.88,187,,
SH_571,MV_5072,TH_12,SC_458,2023-11-16,12:15:00,243.56,174,,
SH_572,MV_4430,TH_386,SC_281,2025-10-31,13:15:00,490.19,169,,
SH_573,MV_5851,TH_424,SC_795,2025-10-14,17:15:00,482.02,53,,
SH_574,MV_9150,TH_290,SC_735,2025-07-20,19:00:00,414.54,135,,
SH_575,MV_7231,TH_43,SC_232,2025-11-24,16:00:00,308.72,119,,
SH_576,MV_3332,TH_19,SC_171,2025-04-20,16:15:00,439.62,58,,
SH_577,MV_9492,TH_333,SC_439,2023-02-10,22:45:00,194.91,116,,
SH_578,MV_6070,TH_127,SC_406,2024-07-20,10:45:00,445.76,162,,
SH_579,MV_3168,TH_39,SC_73,2023-07-28,14:00:00,291.25,121,,
SH_580,MV_5026,TH_315,SC_361,2024-05-15,11:30:00,489.11,110,,
SH_581,MV_436,TH_459,SC_364,2023-04-11,19:15:00,322.85,141,,
SH_582,MV_6299,TH_131,SC_787,2023-12-08,17:45:00,295.63,187,,
SH_583,MV_5287,TH_481,SC_643,2025-10-23,19:00:00,378.29,105,,
SH_584,MV_1998,TH_36,SC_549,2025-02-26,18:30:00,435.93,52,,
SH_585,MV_961,TH_475,SC_481,2023-06-23,20:00:00,192.24,160,,
SH_586,MV_2673,TH_226,SC_550,2024-03-23,14:45:00,167.01,126,,
SH_587,MV_1074,TH_370,SC_200,2024-10-30,22:45:00,249.67,75,,
SH_588,MV_7731,TH_63,SC_510,2025-04-18,17:15:00,474.64,66,,
SH_589,MV_9266,TH_55,SC_784,2024-01-03,17:15:00,239.29,87,,
SH_590,MV_879,TH_383,SC_496,2023-07-27,12:45:00,437.26,81,,
SH_591,MV_7349,TH_184,SC_91,2025-10-17,19:15:00,208.24,132,,
SH_592,MV_8595,TH_209,SC_571,2023-04-28,11:30:00,459.48,151,,
SH_593,MV_9871,TH_405,SC_711,2025-08-11,16:30:00,189.51,119,,
SH_594,MV_2748,TH_494,SC_185,2023-11-23,12:15:00,395.2,177,,
SH_595,MV_9038,TH_407,SC_83,2025-06-03,21:00:00,376.71,171,,
SH_596,MV_3012,TH_193,SC_10,2023-03-07,22:00:00,452.61,184,,
SH_597,MV_8641,TH_492,SC_689,2025-12-13,10:00:00,179.22,117,,
SH_598,MV_6479,TH_338,SC_231,2024-02-01,18:45:00,465.85,60,,
SH_599,MV_1307,TH_362,SC_55,2023-06-15,11:45:00,490.68,107,,
SH_600,MV_9307,TH_166,SC_626,2025-04-03,13:30:00,396.39,76,,
SH_601,MV_1260,TH_108,SC_49,2023-01-03,22:15:00,269.2,137,,
SH_602,MV_6831,TH_482,SC_395,2024-10-24,11:00:00,193.37,55,,
SH_603,MV_9613,TH_234,SC_745,2024-11-28,21:00:00,495.54,171,,
SH_604,MV_2660,TH_294,SC_456,2025-05-31,19:00:00,235.39,148,,
SH_605,MV_5360,TH_372,SC_526,2023-08-09,14:30:00,168.35,89,,
SH_606,MV_2423,TH_380,SC_189,2024-06-13,18:45:00,371.79,172,,
SH_607,MV_9781,TH_111,SC_826,2025-01-16,20:30:00,454.87,141,,
SH_608,MV_5751,TH_398,SC_433,2024-11-11,18:30:00,440.65,159,,
SH_609,MV_1770,TH_110,SC_169,2024-02-08,15:30:00,447.48,190,,
SH_610,MV_503,TH_268,SC_548,2024-01-19,15:15:00,471.67,177,,
SH_611,MV_9984,TH_326,SC_334,2024-05-09,11:30:00,279.01,165,,
SH_612,MV_4303,TH_294,SC_8,2024-01-23,20:30:00,246.9,59,,
SH_613,MV_6010,TH_409,SC_752,2025-06-11,21:00:00,457.32,199,,
SH_614,MV_8108,TH_233,SC_310,2025-08-28,10:15:00,487.92,196,,
SH_615,MV_1441,TH_203,SC_176,2025-11-19,21:45:00,407.68,94,,
SH_616,MV_7819,TH_100,SC_174,2023-01-09,19:15:00,378.26,57,,
SH_617,MV_2693,TH_328,SC_839,2024-11-21,19:00:00,288.89,133,,
SH_618,MV_7774,TH_187,SC_663,2025-03-03,20:15:00,256.9,133,,
SH_619,MV_3417,TH_35,SC_205,2025-02-26,11:30:00,265.63,140,,
SH_620,MV_207,TH_290,SC_375,2024-08-30,15:30:00,296.01,52,,
SH_621,MV_6685,TH_374,SC_235,2025-01-29,20:15:00,263.29,180,,
SH_622,MV_1438,TH_294,SC_694,2023-02-28,14:00:00,163.76,71,,
SH_623,MV_5886,TH_381,SC_976,2023-01-18,15:45:00,177.75,169,,
SH_624,MV_668,TH_308,SC_847,2023-04-20,11:15:00,358.57,74,,
SH_625,MV_7868,TH_112,SC_941,2024-06-11,18:15:00,453.67,167,,
SH_626,MV_1911,TH_458,SC_766,2025-01-09,11:15:00,312.17,120,,
SH_627,MV_4527,TH_455,SC_283,2024-04-17,14:15:00,407.16,196,,
SH_628,MV_7872,TH_438,SC_635,2025-05-29,19:30:00,235.9,101,,
SH_629,MV_6609,TH_103,SC_56,2023-02-23,12:45:00,394.3,139,,
SH_630,MV_4646,TH_160,SC_422,2023-09-09,20:30:00,155.18,164,,
SH_631,MV_9027,TH_48,SC_838,2025-11-14,12:00:00,335.04,86,,
SH_632,MV_6632,TH_132,SC_806,2025-10-21,11:15:00,379.24,61,,
SH_633,MV_4841,TH_47,SC_876,2024-07-24,22:15:00,360.39,116,,
SH_634,MV_5930,TH_45,SC_848,2025-08-16,19:45:00,347.49,104,,
SH_635,MV_706,TH_426,SC_221,2023-09-30,21:45:00,260.87,106,,
SH_636,MV_7631,TH_108,SC_864,2023-01-02,17:45:00,237.34,51,,
SH_637,MV_2301,TH_260,SC_97,2025-11-29,11:45:00,344.64,66,,
SH_638,MV_3456,TH_228,SC_315,2025-06-08,20:45:00,427.1,88,,
SH_639,MV_227,TH_373,SC_771,2023-12-31,16:15:00,372.81,106,,
SH_640,MV_7646,TH_210,SC_922,2023-02-24,20:15:00,316.94,122,,
SH_641,MV_8621,TH_464,SC_892,2025-09-10,22:30:00,192.73,54,,
SH_642,MV_1094,TH_107,SC_482,2024-04-15,12:15:00,183.15,97,,
SH_643,MV_5301,TH_333,SC_938,2023-02-18,11:00:00,232.66,71,,
SH_644,MV_7778,TH_427,SC_13,2025-09-20,13:00:00,252.42,110,,
SH_645,MV_8321,TH_208,SC_57,2023-07-20,12:45:00,457.14,191,,
SH_646,MV_9277,TH_109,SC_59,2025-01-24,13:45:00,363.18,107,,
SH_647,MV_7782,TH_334,SC_330,2023-01-16,21:30:00,167.5,182,,
SH_648,MV_1295,TH_467,SC_953,2024-05-12,20:45:00,159.18,153,,
SH_649,MV_3249,TH_195,SC_580,2025-03-23,21:15:00,201.36,97,,
SH_650,MV_951,TH_390,SC_524,2024-03-29,18:00:00,497.96,90,,
SH_651,MV_3508,TH_340,SC_350,2024-04-01,11:30:00,370.36,61,,
SH_652,MV_7686,TH_49,SC_355,2023-12-25,14:00:00,200.95,199,,
SH_653,MV_2806,TH_390,SC_81,2023-02-27,16:45:00,363.91,169,,
SH_654,MV_99,TH_252,SC_76,2024-05-02,13:45:00,497.7,116,,
SH_655,MV_8106,TH_117,SC_622,2023-10-27,18:30:00,277.8,53,,
SH_656,MV_5008,TH_209,SC_251,2025-12-15,15:45:00,404.97,102,,
SH_657,MV_9759,TH_366,SC_419,2024-01-30,22:00:00,398.09,78,,
SH_658,MV_1961,TH_410,SC_47,2025-08-13,10:30:00,449.16,186,,
SH_659,MV_4508,TH_323,SC_695,2025-10-31,16:30:00,283.55,167,,
SH_660,MV_6985,TH_125,SC_574,2024-04-06,14:30:00,354.45,124,,
SH_661,MV_7033,TH_146,SC_808,2025-06-04,18:00:00,272.13,101,,
SH_662,MV_6547,TH_320,SC_488,2024-09-05,17:15:00,376.09,157,,
SH_663,MV_3948,TH_13,SC_467,2023-06-30,14:15:00,370.41,58,,
SH_664,MV_4853,TH_101,SC_320,2024-08-03,10:45:00,314.94,177,,
SH_665,MV_3828,TH_307,SC_377,2025-12-24,22:45:00,380.65,66,,
