seat_id,booking_id,screen_id,seat_number,seat_type,charges,status,,
ST_453,BK_5650,SC_138,E3,Regular,10,Booked,,
ST_454,BK_833,SC_882,C19,Premium,25,Booked,,
ST_455,BK_8712,SC_815,A20,Premium,25,Booked,,
ST_456,BK_2687,SC_322,C12,Premium,25,Reserved,,
ST_457,BK_2707,SC_597,D11,Regular,10,Booked,,
ST_458,BK_8468,SC_934,A3,Regular,10,Booked,,
ST_459,BK_7762,SC_526,B14,Premium,25,Booked,,
ST_460,BK_9204,SC_910,E20,Regular,10,Booked,,
ST_461,BK_3255,SC_30,C11,Regular,10,Booked,,
ST_462,BK_8977,SC_264,B18,Regular,10,Booked,,
ST_463,BK_2568,SC_566,A6,Regular,10,Booked,,
ST_464,BK_9308,SC_454,D14,Regular,10,Booked,,
ST_465,BK_9027,SC_738,B20,Premium,25,Booked,,
ST_466,BK_2304,SC_105,D9,Premium,25,Booked,,
ST_467,BK_2263,SC_938,C2,Premium,25,Booked,,
ST_468,BK_2868,SC_269,C6,Premium,25,Booked,,
ST_469,BK_4515,SC_733,B14,Regular,10,Booked,,
ST_470,BK_4333,SC_661,C4,Regular,10,Available,,
ST_471,BK_71,SC_869,C2,Regular,10,Booked,,
ST_472,BK_9182,SC_476,D14,Regular,10,Booked,,
ST_473,BK_2763,SC_958,E14,Regular,10,Booked,,
ST_474,BK_5245,SC_938,A11,Regular,10,Booked,,
ST_475,BK_1059,SC_829,B9,Regular,10,Available,,
ST_476,BK_5811,SC_521,B12,Regular,10,Booked,,
ST_477,BK_2154,SC_116,E5,Premium,25,Available,,
ST_478,BK_1624,SC_344,A18,Regular,10,Booked,,
ST_479,BK_6114,SC_129,C3,Regular,10,Booked,,
ST_480,BK_8261,SC_95,A18,VIP,50,Reserved,,
ST_481,BK_9178,SC_358,D1,Regular,10,Reserved,,
ST_482,BK_1252,SC_748,D19,Regular,10,Booked,,
ST_483,BK_5670,SC_532,A1,Regular,10,Booked,,
ST_484,BK_2813,SC_276,A2,Regular,10,Booked,,
ST_485,BK_9696,SC_833,D10,Regular,10,Available,,
ST_486,BK_8708,SC_430,A9,Regular,10,Booked,,
ST_487,BK_2449,SC_18,E20,Regular,10,Available,,
ST_488,BK_9669,SC_707,D11,Premium,25,Booked,,
ST_489,BK_415,SC_794,C18,VIP,50,Booked,,
ST_490,BK_3588,SC_123,A17,Premium,25,Booked,,
ST_491,BK_8390,SC_86,A15,Premium,25,Booked,,
ST_492,BK_8093,SC_489,B9,Premium,25,Available,,
ST_493,BK_6057,SC_313,B16,Regular,10,Booked,,
ST_494,BK_3130,SC_495,D9,Premium,25,Booked,,
ST_495,BK_2325,SC_611,B2,Regular,10,Available,,
ST_496,BK_685,SC_694,C6,Premium,25,Available,,
ST_497,BK_6935,SC_264,B1,Premium,25,Booked,,
ST_498,BK_6407,SC_517,D17,Regular,10,Booked,,
ST_499,BK_7030,SC_59,D9,Regular,10,Available,,
ST_500,BK_3355,SC_303,B12,Regular,10,Booked,,
ST_501,BK_2368,SC_708,A20,Regular,10,Reserved,,
ST_502,BK_3742,SC_838,B20,Regular,10,Booked,,
ST_503,BK_2760,SC_927,E20,Regular,10,Reserved,,
ST_504,BK_6592,SC_376,B5,Premium,25,Booked,,
ST_505,BK_9873,SC_427,A11,Premium,25,Booked,,
ST_506,BK_5446,SC_623,E8,Regular,10,Booked,,
ST_507,BK_1855,SC_807,E16,VIP,50,Booked,,
ST_508,BK_2855,SC_767,D15,Premium,25,Booked,,
ST_509,BK_1690,SC_9,E17,Premium,25,Booked,,
ST_510,BK_8022,SC_536,C1,Premium,25,Booked,,
ST_511,BK_327,SC_397,C7,Premium,25,Booked,,
ST_512,BK_9184,SC_858,C8,Regular,10,Reserved,,
ST_513,BK_6414,SC_663,E9,Regular,10,Booked,,
ST_514,BK_7208,SC_912,D12,Regular,10,Booked,,
ST_515,BK_3325,SC_821,B8,Regular,10,Booked,,
ST_516,BK_8516,SC_712,D14,Regular,10,Booked,,
ST_517,BK_3279,SC_383,A12,Premium,25,Booked,,
ST_518,BK_4935,SC_732,D13,Regular,10,Booked,,
ST_519,BK_2093,SC_357,D3,Regular,10,Reserved,,
ST_520,BK_4650,SC_218,A2,Regular,10,Available,,
ST_521,BK_3439,SC_675,A10,Regular,10,Booked,,
ST_522,BK_2875,SC_790,E20,Regular,10,Booked,,
ST_523,BK_1912,SC_493,E9,Regular,10,Reserved,,
ST_524,BK_6881,SC_340,C18,Regular,10,Booked,,
ST_525,BK_8056,SC_434,E11,Regular,10,Booked,,
ST_526,BK_7939,SC_495,D8,Premium,25,Booked,,
ST_527,BK_1121,SC_421,B3,Regular,10,Booked,,
ST_528,BK_9864,SC_733,D4,Premium,25,Reserved,,
ST_529,BK_5742,SC_6,D18,Regular,10,Booked,,
ST_530,BK_2458,SC_579,A9,Regular,10,Booked,,
ST_531,BK_2779,SC_151,B16,Regular,10,Booked,,
ST_532,BK_5958,SC_367,C17,Regular,10,Booked,,
ST_533,BK_3029,SC_763,E10,Regular,10,Available,,
ST_534,BK_1593,SC_409,A13,Premium,25,Available,,
ST_535,BK_1117,SC_256,A4,Regular,10,Booked,,
ST_536,BK_2606,SC_659,A17,VIP,50,Available,,
ST_537,BK_3933,SC_832,E5,Premium,25,Booked,,
ST_538,BK_153,SC_848,B10,Regular,10,Booked,,
ST_539,BK_1731,SC_535,D11,Regular,10,Booked,,
ST_540,BK_945,SC_668,C4,Regular,10,Booked,,
ST_541,BK_5990,SC_568,B4,Premium,25,Available,,
ST_542,BK_2701,SC_761,A1,Regular,10,Reserved,,
ST_543,BK_6794,SC_590,D9,Premium,25,Booked,,
ST_544,BK_5056,SC_403,E19,Premium,25,Booked,,
ST_545,BK_4787,SC_617,A8,VIP,50,Reserved,,
ST_546,BK_950,SC_95,D18,Premium,25,Reserved,,
ST_547,BK_1393,SC_787,C13,Regular,10,Booked,,
ST_548,BK_6067,SC_890,B10,Premium,25,Reserved,,
ST_549,BK_6301,SC_324,B9,Regular,10,Available,,
ST_550,BK_1379,SC_414,C4,Regular,10,Reserved,,
ST_551,BK_6556,SC_138,C8,Regular,10,Booked,,
ST_552,BK_4327,SC_782,D9,Regular,10,Booked,,
ST_553,BK_6283,SC_720,C18,Regular,10,Available,,
ST_554,BK_6792,SC_787,E12,Regular,10,Booked,,
ST_555,BK_319,SC_624,B14,Premium,25,Booked,,
ST_556,BK_9593,SC_137,B4,Premium,25,Booked,,
ST_557,BK_1668,SC_187,A11,Regular,10,Booked,,
ST_558,BK_9146,SC_139,D19,VIP,50,Booked,,
ST_559,BK_7425,SC_1,A9,Regular,10,Booked,,
ST_560,BK_3449,SC_339,C20,Regular,10,Booked,,
ST_561,BK_4487,SC_320,B17,VIP,50,Booked,,
ST_562,BK_6328,SC_721,E19,Regular,10,Available,,
ST_563,BK_6208,SC_508,E16,Regular,10,Booked,,
ST_564,BK_1162,SC_634,B9,Regular,10,Booked,,
ST_565,BK_5292,SC_674,E4,Regular,10,Booked,,
ST_566,BK_7814,SC_549,C5,Regular,10,Available,,
ST_567,BK_3705,SC_198,E7,Regular,10,Booked,,
ST_568,BK_8621,SC_511,C12,Regular,10,Booked,,
ST_569,BK_4051,SC_746,E19,Regular,10,Booked,,
ST_570,BK_9371,SC_929,E3,Regular,10,Available,,
ST_571,BK_9032,SC_677,B16,Premium,25,Available,,
ST_572,BK_355,SC_581,E2,Regular,10,Booked,,
ST_573,BK_9335,SC_383,B1,Regular,10,Available,,
ST_574,BK_1189,SC_63,D8,Regular,10,Booked,,
ST_575,BK_2211,SC_787,D3,Regular,10,Available,,
ST_576,BK_766,SC_984,A4,Regular,10,Booked,,
ST_577,BK_595,SC_676,B12,VIP,50,Available,,
ST_578,BK_7651,SC_706,C5,Premium,25,Booked,,
ST_579,BK_3319,SC_678,A3,Regular,10,Booked,,
ST_580,BK_3333,SC_487,E16,Regular,10,Reserved,,
ST_581,BK_1038,SC_464,E19,Regular,10,Booked,,
ST_582,BK_3697,SC_334,D17,Regular,10,Booked,,
ST_583,BK_8098,SC_787,E11,Regular,10,Available,,
ST_584,BK_3792,SC_606,D5,Premium,25,Available,,
ST_585,BK_6744,SC_643,A18,Regular,10,Reserved,,
ST_586,BK_2820,SC_903,D19,Regular,10,Booked,,
ST_587,BK_2610,SC_657,A13,VIP,50,Available,,
ST_588,BK_1744,SC_420,B20,Premium,25,Booked,,
ST_589,BK_3662,SC_805,E12,Regular,10,Booked,,
ST_590,BK_4647,SC_43,B6,Regular,10,Booked,,
ST_591,BK_2527,SC_800,C18,Premium,25,Booked,,
ST_592,BK_4709,SC_112,C1,Premium,25,Booked,,
ST_593,BK_6867,SC_903,D1,Premium,25,Booked,,
ST_594,BK_8489,SC_500,D12,Regular,10,Booked,,
ST_595,BK_7771,SC_888,B12,Regular,10,Booked,,
ST_596,BK_9838,SC_862,A17,Regular,10,Booked,,
ST_597,BK_661,SC_829,A11,Premium,25,Booked,,
ST_598,BK_3158,SC_531,B16,Premium,25,Available,,
ST_599,BK_1719,SC_396,C3,Regular,10,Booked,,
ST_600,BK_7686,SC_925,E4,Regular,10,Booked,,
ST_601,BK_3848,SC_51,A8,Premium,25,Booked,,
ST_602,BK_3389,SC_476,A17,Premium,25,Booked,,
ST_603,BK_1129,SC_186,D5,Regular,10,Booked,,
ST_604,BK_8932,SC_272,B8,Regular,10,Booked,,
ST_605,BK_69,SC_539,D5,VIP,50,Available,,
ST_606,BK_2279,SC_986,E2,Premium,25,Booked,,
ST_607,BK_7023,SC_281,A9,VIP,50,Reserved,,
ST_608,BK_4264,SC_761,D19,Regular,10,Booked,,
ST_609,BK_5554,SC_721,D13,Regular,10,Booked,,
ST_610,BK_1834,SC_73,C18,Regular,10,Available,,
ST_611,BK_333,SC_747,D4,Regular,10,Reserved,,
ST_612,BK_9512,SC_686,E4,Premium,25,Booked,,
ST_613,BK_8450,SC_812,E18,Regular,10,Booked,,
ST_614,BK_7945,SC_857,C9,VIP,50,Booked,,
ST_615,BK_1874,SC_137,C11,Regular,10,Available,,
ST_616,BK_5204,SC_271,B6,Premium,25,Booked,,
ST_617,BK_6573,SC_538,B15,VIP,50,Reserved,,
ST_618,BK_8323,SC_508,C9,Regular,10,Booked,,
ST_619,BK_8162,SC_673,A10,Premium,25,Booked,,
ST_620,BK_6872,SC_433,B16,Regular,10,Booked,,
ST_621,BK_492,SC_498,C10,Premium,25,Booked,,
ST_622,BK_560,SC_931,C2,Regular,10,Booked,,
ST_623,BK_129,SC_479,C12,Premium,25,Booked,,
ST_624,BK_3258,SC_756,B4,Regular,10,Booked,,
ST_625,BK_9153,SC_130,C14,Regular,10,Booked,,
ST_626,BK_7335,SC_495,B10,Premium,25,Available,,
ST_627,BK_9377,SC_694,A15,Regular,10,Booked,,
ST_628,BK_4882,SC_734,C10,Premium,25,Reserved,,
ST_629,BK_4458,SC_840,E17,Regular,10,Booked,,
ST_630,BK_4018,SC_107,C13,Premium,25,Booked,,
ST_631,BK_8536,SC_136,D6,Regular,10,Available,,
ST_632,BK_1025,SC_782,A3,Regular,10,Available,,
ST_633,BK_4795,SC_454,C8,VIP,50,Booked,,
ST_634,BK_1402,SC_988,A14,VIP,50,Reserved,,
ST_635,BK_237,SC_14,B13,Premium,25,Booked,,
ST_636,BK_2438,SC_305,E15,VIP,50,Booked,,
ST_637,BK_2184,SC_671,D9,Regular,10,Available,,
ST_638,BK_8699,SC_492,D18,VIP,50,Available,,
ST_639,BK_9282,SC_404,B14,Premium,25,Booked,,
ST_640,BK_511,SC_617,B20,Regular,10,Booked,,
ST_641,BK_4954,SC_609,A10,Premium,25,Booked,,
ST_642,BK_6095,SC_263,C1,VIP,50,Booked,,
ST_643,BK_7479,SC_576,A12,Regular,10,Booked,,
ST_644,BK_9552,SC_553,B11,Regular,10,Booked,,
ST_645,BK_4565,SC_41,E10,Premium,25,Available,,
ST_646,BK_7249,SC_711,B19,Regular,10,Available,,
ST_647,BK_6951,SC_163,D20,Regular,10,Available,,
ST_648,BK_3609,SC_477,A7,Regular,10,Booked,,
ST_649,BK_3141,SC_718,D6,Premium,25,Booked,,
ST_650,BK_8974,SC_81,C9,Regular,10,Booked,,
ST_651,BK_1952,SC_5,E4,Premium,25,Booked,,
ST_652,BK_5332,SC_694,A3,Regular,10,Booked,,
ST_653,BK_3711,SC_11,A1,Premium,25,Booked,,
ST_654,BK_3819,SC_741,D9,Regular,10,Available,,
ST_655,BK_7413,SC_59,C16,Regular,10,Available,,
ST_656,BK_4247,SC_431,A1,Regular,10,Booked,,
ST_657,BK_9489,SC_983,D2,Regular,10,Booked,,
ST_658,BK_3158,SC_741,D19,Regular,10,Booked,,
ST_659,BK_5971,SC_574,C12,Regular,10,Booked,,
ST_660,BK_2456,SC_864,B17,Regular,10,Booked,,
ST_661,BK_2439,SC_586,B15,Premium,25,Reserved,,
ST_662,BK_3219,SC_516,A5,VIP,50,Booked,,
ST_663,BK_8700,SC_599,E15,Regular,10,Booked,,
ST_664,BK_4013,SC_519,C1,Premium,25,Available,,
ST_665,BK_6664,SC_209,A10,Premium,25,Reserved,,
ST_666,BK_8360,SC_947,B12,Regular,10,Booked,,
ST_667,BK_4782,SC_993,E4,Regular,10,Booked,,
ST_668,BK_4603,SC_72,D12,Regular,10,Booked,,
ST_669,BK_3183,SC_270,B16,VIP,50,Booked,,
ST_670,BK_2381,SC_640,B16,Regular,10,Booked,,
ST_671,BK_2245,SC_909,E8,Regular,10,Reserved,,
ST_672,BK_8758,SC_512,B12,VIP,50,Booked,,
ST_673,BK_6957,SC_879,E14,Premium,25,Booked,,
ST_674,BK_1074,SC_833,A1,Regular,10,Booked,,
ST_675,BK_583,SC_537,A5,Premium,25,Booked,,
ST_676,BK_1047,SC_972,D14,Regular,10,Booked,,
ST_677,BK_5992,SC_38,B2,Regular,10,Booked,,
ST_678,BK_2420,SC_909,C10,Regular,10,Booked,,
ST_679,BK_6145,SC_908,E18,Regular,10,Booked,,
ST_680,BK_1173,SC_157,E20,Premium,25,Booked,,
ST_681,BK_8687,SC_323,E6,Regular,10,Booked,,
ST_682,BK_1392,SC_277,E17,Regular,10,Booked,,
ST_683,BK_5481,SC_996,B12,Regular,10,Available,,
ST_684,BK_5549,SC_223,D10,Regular,10,Booked,,
ST_685,BK_9008,SC_229,A3,VIP,50,Reserved,,
ST_686,BK_9816,SC_881,E11,Premium,25,Booked,,
ST_687,BK_7760,SC_522,B10,Premium,25,Reserved,,
ST_688,BK_9752,SC_117,A3,VIP,50,Reserved,,
ST_689,BK_9342,SC_897,A11,Premium,25,Available,,
ST_690,BK_7663,SC_108,B20,Regular,10,Booked,,
ST_691,BK_9184,SC_713,D1,Regular,10,Booked,,
ST_692,BK_6257,SC_61,B19,Regular,10,Available,,
ST_693,BK_264,SC_647,E16,Regular,10,Booked,,
ST_694,BK_6381,SC_542,A14,VIP,50,Booked,,
ST_695,BK_7827,SC_421,D6,Regular,10,Booked,,
ST_696,BK_8650,SC_735,B17,Regular,10,Booked,,
ST_697,BK_4050,SC_489,B20,Premium,25,Booked,,
ST_698,BK_3863,SC_160,E17,Regular,10,Booked,,
ST_699,BK_7179,SC_994,A4,Regular,10,Booked,,
ST_700,BK_7125,SC_809,A19,Regular,10,Booked,,
ST_701,BK_8009,SC_308,B1,Regular,10,Booked,,
ST_702,BK_2069,SC_902,A19,Premium,25,Reserved,,
ST_703,BK_4044,SC_854,C19,Regular,10,Booked,,
ST_704,BK_6044,SC_957,A13,Regular,10,Booked,,
ST_705,BK_507,SC_988,D18,Regular,10,Booked,,
ST_706,BK_313,SC_516,B2,Regular,10,Booked,,
ST_707,BK_6059,SC_416,E4,VIP,50,Booked,,
ST_708,BK_2826,SC_992,C9,Regular,10,Booked,,
ST_709,BK_7519,SC_384,D1,Regular,10,Available,,
ST_710,BK_9973,SC_347,B8,Premium,25,Available,,
ST_711,BK_6547,SC_256,D6,Regular,10,Booked,,
ST_712,BK_1614,SC_46,E14,Premium,25,Available,,
ST_713,BK_7967,SC_233,D11,Regular,10,Booked,,
ST_714,BK_6945,SC_717,C1,Premium,25,Booked,,
ST_715,BK_1817,SC_856,B19,VIP,50,Available,,
ST_716,BK_1143,SC_132,C3,Regular,10,Booked,,
ST_717,BK_6478,SC_270,C17,VIP,50,Booked,,
ST_718,BK_4438,SC_923,E19,Regular,10,Booked,,
ST_719,BK_1429,SC_774,C14,Regular,10,Booked,,
ST_720,BK_1834,SC_80,B19,Premium,25,Available,,
ST_721,BK_1363,SC_240,A8,Regular,10,Booked,,
ST_722,BK_5911,SC_866,C8,Premium,25,Available,,
ST_723,BK_4600,SC_950,D2,Regular,10,Available,,
ST_724,BK_6242,SC_79,D19,Premium,25,Booked,,
ST_725,BK_2214,SC_322,B7,Regular,10,Booked,,
ST_726,BK_8874,SC_302,B16,Premium,25,Available,,
ST_727,BK_3735,SC_365,C3,Regular,10,Available,,
ST_728,BK_9493,SC_709,C11,Regular,10,Booked,,
ST_729,BK_7790,SC_69,B9,VIP,50,Booked,,
ST_730,BK_1415,SC_952,B12,Regular,10,Reserved,,
ST_731,BK_3557,SC_67,A1,Regular,10,Booked,,
ST_732,BK_3867,SC_976,B9,VIP,50,Booked,,
ST_733,BK_9232,SC_653,D19,Premium,25,Available,,
ST_734,BK_4440,SC_422,D4,VIP,50,Booked,,
ST_735,BK_7938,SC_12,C18,Regular,10,Booked,,
ST_736,BK_9219,SC_879,C1,Regular,10,Booked,,
ST_737,BK_1770,SC_768,C5,Regular,10,Booked,,
ST_738,BK_2304,SC_699,C3,Regular,10,Booked,,
ST_739,BK_8561,SC_778,B5,Premium,25,Booked,,
ST_740,BK_4938,SC_596,B6,Premium,25,Booked,,
ST_741,BK_9435,SC_57,C2,Regular,10,Booked,,
ST_742,BK_371,SC_851,C5,Regular,10,Available,,
ST_743,BK_3965,SC_17,D3,Regular,10,Booked,,
ST_744,BK_7626,SC_870,A10,Regular,10,Booked,,
ST_745,BK_9950,SC_261,A11,Regular,10,Booked,,
ST_746,BK_3290,SC_838,A13,Regular,10,Booked,,
ST_747,BK_8585,SC_187,C6,Regular,10,Booked,,
ST_748,BK_9364,SC_661,E11,Regular,10,Reserved,,
ST_749,BK_2297,SC_387,D13,Regular,10,Reserved,,
ST_750,BK_5622,SC_247,B4,Regular,10,Booked,,
ST_751,BK_4308,SC_390,C17,Premium,25,Available,,
ST_752,BK_8874,SC_453,A19,Regular,10,Booked,,
ST_753,BK_5741,SC_294,A19,Premium,25,Booked,,
ST_754,BK_5961,SC_31,E9,Regular,10,Booked,,
ST_755,BK_898,SC_351,D12,VIP,50,Available,,
ST_756,BK_3308,SC_624,A16,Premium,25,Reserved,,
ST_757,BK_4532,SC_918,E5,Regular,10,Booked,,
ST_758,BK_7055,SC_876,E7,Regular,10,Reserved,,
ST_759,BK_3758,SC_772,C11,Regular,10,Booked,,
ST_760,BK_4474,SC_573,B2,VIP,50,Available,,
ST_761,BK_752,SC_156,D1,Premium,25,Booked,,
ST_762,BK_1009,SC_986,D20,Regular,10,Booked,,
ST_763,BK_9164,SC_55,C3,Regular,10,Booked,,
ST_764,BK_5160,SC_671,B2,Premium,25,Booked,,
ST_765,BK_9263,SC_119,D17,Regular,10,Booked,,
ST_766,BK_2486,SC_283,C7,Premium,25,Available,,
ST_767,BK_5459,SC_800,C12,Regular,10,Available,,
ST_768,BK_8409,SC_909,D13,Regular,10,Booked,,
ST_769,BK_7936,SC_417,C13,Premium,25,Available,,
ST_770,BK_9740,SC_544,B12,Regular,10,Booked,,
ST_771,BK_7848,SC_975,C5,Regular,10,Booked,,
ST_772,BK_7904,SC_955,B11,Regular,10,Booked,,
ST_773,BK_3683,SC_20,A9,Premium,25,Available,,
ST_774,BK_9591,SC_726,D14,VIP,50,Booked,,
ST_775,BK_8327,SC_823,D5,Regular,10,Booked,,
ST_776,BK_1460,SC_572,A18,Regular,10,Available,,
ST_777,BK_1439,SC_205,A13,Premium,25,Booked,,
ST_778,BK_1884,SC_939,A16,VIP,50,Reserved,,
ST_779,BK_8511,SC_488,D2,Premium,25,Available,,
ST_780,BK_3744,SC_72,A9,Regular,10,Available,,
ST_781,BK_6384,SC_447,E1,Regular,10,Booked,,
ST_782,BK_9380,SC_669,A18,Premium,25,Booked,,
ST_783,BK_5499,SC_348,B20,Regular,10,Booked,,
ST_784,BK_3752,SC_733,D12,Regular,10,Booked,,
ST_785,BK_9990,SC_968,D2,Regular,10,Booked,,
ST_786,BK_3167,SC_885,A20,Regular,10,Booked,,
ST_787,BK_3310,SC_364,D14,Regular,10,Booked,,
ST_788,BK_8605,SC_363,C9,Regular,10,Booked,,
ST_789,BK_7998,SC_614,B12,Regular,10,Available,,
ST_790,BK_3060,SC_742,E3,Regular,10,Booked,,
ST_791,BK_9194,SC_513,B11,Regular,10,Available,,
ST_792,BK_1182,SC_958,B3,Premium,25,Booked,,
ST_793,BK_5429,SC_680,A3,Regular,10,Booked,,
ST_794,BK_174,SC_618,B18,Regular,10,Booked,,
ST_795,BK_8556,SC_739,C9,Premium,25,Booked,,
ST_796,BK_3895,SC_518,B4,Premium,25,Reserved,,
ST_797,BK_1113,SC_261,C20,Premium,25,Booked,,
ST_798,BK_1464,SC_438,D17,Regular,10,Booked,,
ST_799,BK_7358,SC_998,D7,Premium,25,Booked,,
ST_800,BK_1270,SC_461,E6,VIP,50,Available,,
ST_801,BK_3678,SC_832,B19,Regular,10,Booked,,
ST_802,BK_958,SC_500,B4,Premium,25,Booked,,
ST_803,BK_5279,SC_734,A16,Regular,10,Booked,,
ST_804,BK_3408,SC_771,D5,Premium,25,Booked,,
ST_805,BK_8736,SC_366,E20,Regular,10,Available,,
ST_806,BK_3590,SC_484,A19,Premium,25,Available,,
ST_807,BK_4371,SC_210,E19,Premium,25,Available,,
ST_808,BK_7103,SC_346,B7,Premium,25,Booked,,
ST_809,BK_1387,SC_804,A8,Regular,10,Booked,,
ST_810,BK_2962,SC_629,A3,Regular,10,Booked,,
ST_811,BK_7368,SC_546,E7,Premium,25,Booked,,
ST_812,BK_5241,SC_557,C20,Premium,25,Booked,,
ST_813,BK_893,SC_661,A18,Premium,25,Booked,,
ST_814,BK_2943,SC_597,B3,Regular,10,Reserved,,
ST_815,BK_8660,SC_165,B1,Regular,10,Available,,
ST_816,BK_4072,SC_415,D16,Premium,25,Booked,,
ST_817,BK_58,SC_336,E2,Premium,25,Reserved,,
ST_818,BK_7152,SC_311,C20,Regular,10,Booked,,
ST_819,BK_9454,SC_466,A6,Premium,25,Booked,,
ST_820,BK_7823,SC_197,D9,Regular,10,Booked,,
ST_821,BK_9367,SC_232,A16,Regular,10,Booked,,
ST_822,BK_1440,SC_793,E5,Premium,25,Booked,,
ST_823,BK_5224,SC_996,E8,Regular,10,Available,,
ST_824,BK_3488,SC_374,A11,Regular,10,Booked,,
ST_825,BK_2327,SC_893,B7,Premium,25,Booked,,
ST_826,BK_8956,SC_48,D9,Regular,10,Booked,,
ST_827,BK_5130,SC_592,A1,Regular,10,Reserved,,
ST_828,BK_6558,SC_111,A20,Regular,10,Booked,,
ST_829,BK_1211,SC_127,B2,Regular,10,Booked,,
ST_830,BK_7855,SC_495,D20,Premium,25,Booked,,
ST_831,BK_1889,SC_773,B9,Regular,10,Available,,
ST_832,BK_7089,SC_976,D19,Regular,10,Booked,,
ST_833,BK_2157,SC_3,C6,Regular,10,Available,,
ST_834,BK_789,SC_927,B9,Regular,10,Booked,,
ST_835,BK_9655,SC_71,C8,Regular,10,Available,,
ST_836,BK_793,SC_94,E9,Regular,10,Reserved,,
ST_837,BK_1654,SC_98,C19,Premium,25,Booked,,
ST_838,BK_8106,SC_525,C19,Regular,10,Available,,
ST_839,BK_7892,SC_873,B13,Premium,25,Booked,,
ST_840,BK_8890,SC_573,D10,Premium,25,Available,,
ST_841,BK_9144,SC_443,C16,Regular,10,Available,,
ST_842,BK_2120,SC_67,C12,Regular,10,Available,,
ST_843,BK_6769,SC_228,A8,Premium,25,Available,,
ST_844,BK_5655,SC_716,B11,Regular,10,Available,,
ST_845,BK_1305,SC_102,D12,Regular,10,Booked,,
ST_846,BK_4896,SC_944,E20,Regular,10,Booked,,
ST_847,BK_4376,SC_563,A9,Regular,10,Booked,,
ST_848,BK_3197,SC_942,A17,Regular,10,Available,,
ST_849,BK_5661,SC_509,E20,Regular,10,Available,,
ST_850,BK_8849,SC_113,A8,Premium,25,Booked,,
ST_851,BK_5612,SC_736,C14,Premium,25,Booked,,
ST_852,BK_7272,SC_233,D19,Regular,10,Available,,
ST_853,BK_9265,SC_551,B15,Regular,10,Booked,,
ST_854,BK_2883,SC_552,D6,Regular,10,Booked,,
ST_855,BK_4881,SC_636,E1,Premium,25,Reserved,,
ST_856,BK_3397,SC_384,A20,Regular,10,Booked,,
ST_857,BK_9667,SC_518,E3,Regular,10,Reserved,,
ST_858,BK_5850,SC_673,A15,Premium,25,Booked,,
ST_859,BK_9273,SC_707,B3,VIP,50,Booked,,
ST_860,BK_4648,SC_553,A15,Regular,10,Booked,,
ST_861,BK_5176,SC_884,B16,Premium,25,Available,,
ST_862,BK_4850,SC_404,D13,Regular,10,Booked,,
ST_863,BK_306,SC_326,B1,Premium,25,Available,,
ST_864,BK_1015,SC_250,A13,Premium,25,Reserved,,
ST_865,BK_8867,SC_533,E18,VIP,50,Available,,
ST_866,BK_3763,SC_357,C10,VIP,50,Reserved,,
ST_867,BK_4178,SC_291,A18,Premium,25,Booked,,
ST_868,BK_3820,SC_769,E4,Premium,25,Booked,,
ST_869,BK_7005,SC_544,D3,Premium,25,Reserved,,
ST_870,BK_6240,SC_260,A19,Regular,10,Booked,,
ST_871,BK_2837,SC_189,C19,Regular,10,Available,,
ST_872,BK_3661,SC_347,B8,Premium,25,Booked,,
ST_873,BK_3821,SC_786,A19,Regular,10,Booked,,
ST_874,BK_7309,SC_618,B20,Regular,10,Available,,
ST_875,BK_2413,SC_39,D14,Regular,10,Booked,,
ST_876,BK_1162,SC_392,D7,Premium,25,Booked,,
ST_877,BK_5844,SC_48,C11,Regular,10,Booked,,
ST_878,BK_1421,SC_397,A18,Premium,25,Booked,,
ST_879,BK_7291,SC_185,C6,Premium,25,Available,,
ST_880,BK_7449,SC_461,A16,VIP,50,Available,,
ST_881,BK_2224,SC_742,D15,Regular,10,Available,,
ST_882,BK_1465,SC_417,C7,Premium,25,Booked,,
ST_883,BK_8513,SC_88,A1,Premium,25,Booked,,
ST_884,BK_7945,SC_148,D12,Regular,10,Reserved,,
ST_885,BK_3628,SC_522,D3,Premium,25,Booked,,
ST_886,BK_3706,SC_72,B14,Premium,25,Booked,,
ST_887,BK_7514,SC_704,E20,Regular,10,Booked,,
ST_888,BK_1612,SC_107,D15,Regular,10,Booked,,
ST_889,BK_8100,SC_400,D14,Premium,25,Booked,,
ST_890,BK_2074,SC_936,A1,Regular,10,Booked,,
ST_891,BK_5485,SC_466,B19,Premium,25,Reserved,,
ST_892,BK_5057,SC_698,C18,Premium,25,Available,,
ST_893,BK_53,SC_611,A20,Regular,10,Booked,,
ST_894,BK_8164,SC_555,C17,Regular,10,Booked,,
ST_895,BK_2241,SC_794,E18,Regular,10,Available,,
ST_896,BK_4968,SC_109,E15,VIP,50,Booked,,
ST_897,BK_2688,SC_415,A6,Regular,10,Available,,
ST_898,BK_2952,SC_451,E14,Regular,10,Booked,,
ST_899,BK_3631,SC_925,E5,Premium,25,Booked,,
ST_900,BK_2613,SC_798,A7,Premium,25,Booked,,
ST_901,BK_9325,SC_394,E10,Regular,10,Booked,,
ST_902,BK_1940,SC_798,B11,Regular,10,Booked,,
ST_903,BK_2857,SC_931,D4,Regular,10,Available,,
ST_904,BK_4401,SC_604,D20,Regular,10,Booked,,
ST_905,BK_1346,SC_390,A17,Regular,10,Available,,
