theater_id,name,location,city,state,,,
TH_380,Cinepolis,Ahmedabad 360,Ahmedabad,Gujarat,,,
TH_381,Cinepolis,Purnia 62,Purnia,Bihar,,,
TH_382,Miraj Cinemas,Jodhpur 314,Jodhpur,Rajasthan,,,
TH_383,Carnival Cinemas,Bhavnagar 357,Bhavnagar,Gujarat,,,
TH_384,Cinepolis,Surat 457,Surat,Gujarat,,,
TH_385,PVR Cinemas,Lucknow 6,Lucknow,Uttar Pradesh,,,
TH_386,Miraj Cinemas,Bhopal 191,Bhopal,Madhya Pradesh,,,
TH_387,INOX,Jabalpur 333,Jabalpur,Madhya Pradesh,,,
TH_388,Carnival Cinemas,Ludhiana 242,Ludhiana,Punjab,,,
TH_389,Carnival Cinemas,Asansol 452,Asansol,West Bengal,,,
TH_390,Miraj Cinemas,Kolkata 98,Kolkata,West Bengal,,,
TH_391,Miraj Cinemas,Bhavnagar 309,Bhavnagar,Gujarat,,,
TH_392,Miraj Cinemas,Indore 129,Indore,Madhya Pradesh,,,
TH_393,Carnival Cinemas,Jaipur 176,Jaipur,Rajasthan,,,
TH_394,Cinepolis,Howrah 244,Howrah,West Bengal,,,
TH_395,Carnival Cinemas,Mumbai 471,Mumbai,Maharashtra,,,
TH_396,Cinepolis,Agra 68,Agra,Uttar Pradesh,,,
TH_397,INOX,Agra 152,Agra,Uttar Pradesh,,,
TH_398,Carnival Cinemas,Coimbatore 244,Coimbatore,Tamil Nadu,,,
TH_399,Carnival Cinemas,Coimbatore 350,Coimbatore,Tamil Nadu,,,
TH_400,INOX,Ajmer 96,Ajmer,Rajasthan,,,
TH_401,Wave Cinemas,Belgaum 406,Belgaum,Karnataka,,,
TH_402,Cinepolis,Meerut 233,Meerut,Uttar Pradesh,,,
TH_403,Carnival Cinemas,Bhavnagar 437,Bhavnagar,Gujarat,,,
TH_404,Wave Cinemas,Howrah 184,Howrah,West Bengal,,,
TH_405,Wave Cinemas,Siliguri 393,Siliguri,West Bengal,,,
TH_406,Wave Cinemas,Ajmer 225,Ajmer,Rajasthan,,,
TH_407,Carnival Cinemas,Amritsar 433,Amritsar,Punjab,,,
TH_408,Carnival Cinemas,Kota 218,Kota,Rajasthan,,,
TH_409,Cinepolis,Jodhpur 203,Jodhpur,Rajasthan,,,
TH_410,PVR Cinemas,Mysore 143,Mysore,Karnataka,,,
TH_411,Carnival Cinemas,Gwalior 364,Gwalior,Madhya Pradesh,,,
TH_412,Miraj Cinemas,Jalandhar 451,Jalandhar,Punjab,,,
TH_413,INOX,Thane 211,Thane,Maharashtra,,,
TH_414,INOX,Ajmer 287,Ajmer,Rajasthan,,,
TH_415,INOX,Bhagalpur 205,Bhagalpur,Bihar,,,
TH_416,Miraj Cinemas,Bhopal 448,Bhopal,Madhya Pradesh,,,
TH_417,Miraj Cinemas,Jaipur 166,Jaipur,Rajasthan,,,
TH_418,Wave Cinemas,Varanasi 6,Varanasi,Uttar Pradesh,,,
TH_419,INOX,Bhavnagar 425,Bhavnagar,Gujarat,,,
TH_420,Carnival Cinemas,Bathinda 310,Bathinda,Punjab,,,
TH_421,PVR Cinemas,Kolkata 181,Kolkata,West Bengal,,,
TH_422,Cinepolis,Hubli 156,Hubli,Karnataka,,,
TH_423,Miraj Cinemas,Durgapur 109,Durgapur,West Bengal,,,
TH_424,PVR Cinemas,Ajmer 371,Ajmer,Rajasthan,,,
TH_425,INOX,Patiala 485,Patiala,Punjab,,,
TH_426,Wave Cinemas,Kota 161,Kota,Rajasthan,,,
TH_427,Wave Cinemas,Bhopal 361,Bhopal,Madhya Pradesh,,,
TH_428,PVR Cinemas,Bangalore 334,Bangalore,Karnataka,,,
TH_429,Cinepolis,Jodhpur 71,Jodhpur,Rajasthan,,,
TH_430,Miraj Cinemas,Tiruchirappalli 86,Tiruchirappalli,Tamil Nadu,,,
TH_431,INOX,Mysore 269,Mysore,Karnataka,,,
TH_432,PVR Cinemas,Bhagalpur 11,Bhagalpur,Bihar,,,
TH_433,Wave Cinemas,Bhopal 214,Bhopal,Madhya Pradesh,,,
TH_434,Wave Cinemas,Jodhpur 91,Jodhpur,Rajasthan,,,
TH_435,INOX,Madurai 327,Madurai,Tamil Nadu,,,
TH_436,Miraj Cinemas,Agra 131,Agra,Uttar Pradesh,,,
TH_437,INOX,Kota 423,Kota,Rajasthan,,,
TH_438,Miraj Cinemas,Udaipur 218,Udaipur,Rajasthan,,,
TH_439,Carnival Cinemas,Salem 138,Salem,Tamil Nadu,,,
TH_440,PVR Cinemas,Mangalore 165,Mangalore,Karnataka,,,
TH_441,INOX,Lucknow 221,Lucknow,Uttar Pradesh,,,
TH_442,Carnival Cinemas,Siliguri 7,Siliguri,West Bengal,,,
TH_443,PVR Cinemas,Amritsar 48,Amritsar,Punjab,,,
TH_444,INOX,Madurai 375,Madurai,Tamil Nadu,,,
TH_445,Carnival Cinemas,Agra 246,Agra,Uttar Pradesh,,,
TH_446,Miraj Cinemas,Bhopal 311,Bhopal,Madhya Pradesh,,,
TH_447,PVR Cinemas,Meerut 311,Meerut,Uttar Pradesh,,,
TH_448,Cinepolis,Ujjain 486,Ujjain,Madhya Pradesh,,,
TH_449,Wave Cinemas,Bhavnagar 153,Bhavnagar,Gujarat,,,
TH_450,PVR Cinemas,Rajkot 436,Rajkot,Gujarat,,,
TH_451,Cinepolis,Durgapur 70,Durgapur,West Bengal,,,
TH_452,Cinepolis,Ajmer 131,Ajmer,Rajasthan,,,
TH_453,PVR Cinemas,Ujjain 317,Ujjain,Madhya Pradesh,,,
TH_454,Carnival Cinemas,Lucknow 434,Lucknow,Uttar Pradesh,,,
TH_455,PVR Cinemas,Hubli 223,Hubli,Karnataka,,,
TH_456,Carnival Cinemas,Coimbatore 460,Coimbatore,Tamil Nadu,,,
TH_457,INOX,Bangalore 204,Bangalore,Karnataka,,,
TH_458,Carnival Cinemas,Bhavnagar 68,Bhavnagar,Gujarat,,,
TH_459,Wave Cinemas,Jaipur 148,Jaipur,Rajasthan,,,
TH_460,Wave Cinemas,Thane 93,Thane,Maharashtra,,,
TH_461,Miraj Cinemas,Durgapur 442,Durgapur,West Bengal,,,
TH_462,Wave Cinemas,Madurai 68,Madurai,Tamil Nadu,,,
TH_463,Cinepolis,Howrah 323,Howrah,West Bengal,,,
TH_464,INOX,Ajmer 226,Ajmer,Rajasthan,,,
TH_465,PVR Cinemas,Durgapur 318,Durgapur,West Bengal,,,
TH_466,Cinepolis,Mysore 348,Mysore,Karnataka,,,
TH_467,PVR Cinemas,Chennai 306,Chennai,Tamil Nadu,,,
TH_468,PVR Cinemas,Indore 88,Indore,Madhya Pradesh,,,
TH_469,Miraj Cinemas,Varanasi 406,Varanasi,Uttar Pradesh,,,
TH_470,Cinepolis,Mangalore 247,Mangalore,Karnataka,,,
TH_471,Miraj Cinemas,Purnia 323,Purnia,Bihar,,,
TH_472,PVR Cinemas,Thane 468,Thane,Maharashtra,,,
TH_473,INOX,Mumbai 459,Mumbai,Maharashtra,,,
TH_474,Wave Cinemas,Bhopal 250,Bhopal,Madhya Pradesh,,,
TH_475,INOX,Tiruchirappalli 101,Tiruchirappalli,Tamil Nadu,,,
TH_476,Miraj Cinemas,Gwalior 246,Gwalior,Madhya Pradesh,,,
TH_477,Miraj Cinemas,Bhopal 284,Bhopal,Madhya Pradesh,,,
TH_478,PVR Cinemas,Ajmer 254,Ajmer,Rajasthan,,,
TH_479,PVR Cinemas,Belgaum 282,Belgaum,Karnataka,,,
TH_480,PVR Cinemas,Bangalore 181,Bangalore,Karnataka,,,
TH_481,PVR Cinemas,Udaipur 150,Udaipur,Rajasthan,,,
TH_482,Miraj Cinemas,Jaipur 250,Jaipur,Rajasthan,,,
TH_483,Wave Cinemas,Ajmer 271,Ajmer,Rajasthan,,,
TH_484,INOX,Jalandhar 6,Jalandhar,Punjab,,,
TH_485,Wave Cinemas,Ludhiana 96,Ludhiana,Punjab,,,
TH_486,Cinepolis,Salem 83,Salem,Tamil Nadu,,,
TH_487,Miraj Cinemas,Ahmedabad 458,Ahmedabad,Gujarat,,,
TH_488,Miraj Cinemas,Agra 235,Agra,Uttar Pradesh,,,
TH_489,Wave Cinemas,Nagpur 361,Nagpur,Maharashtra,,,
TH_490,Carnival Cinemas,Vadodara 428,Vadodara,Gujarat,,,
TH_491,PVR Cinemas,Asansol 142,Asansol,West Bengal,,,
TH_492,Carnival Cinemas,Bhavnagar 120,Bhavnagar,Gujarat,,,
TH_493,Wave Cinemas,Mumbai 398,Mumbai,Maharashtra,,,
TH_494,Miraj Cinemas,Patiala 4,Patiala,Punjab,,,
TH_495,INOX,Varanasi 94,Varanasi,Uttar Pradesh,,,
TH_496,Cinepolis,Jalandhar 77,Jalandhar,Punjab,,,
TH_497,INOX,Mangalore 405,Mangalore,Karnataka,,,
TH_498,Carnival Cinemas,Vadodara 219,Vadodara,Gujarat,,,
TH_499,Carnival Cinemas,Ahmedabad 142,Ahmedabad,Gujarat,,,
TH_500,Miraj Cinemas,Ludhiana 105,Ludhiana,Punjab,,,
TH_501,PVR Cinemas,Hubli 12,Hubli,Karnataka,,,
TH_502,Carnival Cinemas,Bangalore 139,Bangalore,Karnataka,,,
TH_503,Cinepolis,Meerut 96,Meerut,Uttar Pradesh,,,
TH_504,Wave Cinemas,Agra 248,Agra,Uttar Pradesh,,,
TH_505,Cinepolis,Siliguri 315,Siliguri,West Bengal,,,
TH_506,INOX,Muzaffarpur 25,Muzaffarpur,Bihar,,,
TH_507,Cinepolis,Hubli 224,Hubli,Karnataka,,,
TH_508,Miraj Cinemas,Bhavnagar 192,Bhavnagar,Gujarat,,,
TH_509,Wave Cinemas,Coimbatore 480,Coimbatore,Tamil Nadu,,,
TH_510,Carnival Cinemas,Bhavnagar 57,Bhavnagar,Gujarat,,,
TH_511,Cinepolis,Coimbatore 269,Coimbatore,Tamil Nadu,,,
TH_512,Miraj Cinemas,Jalandhar 254,Jalandhar,Punjab,,,
TH_513,Miraj Cinemas,Udaipur 297,Udaipur,Rajasthan,,,
TH_514,Wave Cinemas,Nagpur 54,Nagpur,Maharashtra,,,
TH_515,PVR Cinemas,Gaya 461,Gaya,Bihar,,,
TH_516,PVR Cinemas,Kanpur 373,Kanpur,Uttar Pradesh,,,
TH_517,PVR Cinemas,Salem 379,Salem,Tamil Nadu,,,
TH_518,Miraj Cinemas,Surat 183,Surat,Gujarat,,,
TH_519,Wave Cinemas,Gwalior 38,Gwalior,Madhya Pradesh,,,
TH_520,Miraj Cinemas,Kolkata 371,Kolkata,West Bengal,,,
TH_521,Miraj Cinemas,Howrah 327,Howrah,West Bengal,,,
TH_522,Cinepolis,Jaipur 463,Jaipur,Rajasthan,,,
TH_523,INOX,Bathinda 250,Bathinda,Punjab,,,
TH_524,Carnival Cinemas,Bathinda 169,Bathinda,Punjab,,,
TH_525,Miraj Cinemas,Agra 439,Agra,Uttar Pradesh,,,
TH_526,Wave Cinemas,Varanasi 319,Varanasi,Uttar Pradesh,,,
TH_527,INOX,Mysore 352,Mysore,Karnataka,,,
TH_528,Miraj Cinemas,Kota 302,Kota,Rajasthan,,,
TH_529,PVR Cinemas,Bhavnagar 478,Bhavnagar,Gujarat,,,
TH_530,Carnival Cinemas,Ujjain 252,Ujjain,Madhya Pradesh,,,
TH_531,Carnival Cinemas,Tiruchirappalli 207,Tiruchirappalli,Tamil Nadu,,,
TH_532,PVR Cinemas,Jaipur 146,Jaipur,Rajasthan,,,
TH_533,Carnival Cinemas,Udaipur 19,Udaipur,Rajasthan,,,
TH_534,Cinepolis,Bangalore 349,Bangalore,Karnataka,,,
TH_535,INOX,Amritsar 449,Amritsar,Punjab,,,
TH_536,INOX,Mysore 53,Mysore,Karnataka,,,
TH_537,Wave Cinemas,Durgapur 134,Durgapur,West Bengal,,,
TH_538,Cinepolis,Hubli 63,Hubli,Karnataka,,,
TH_539,Wave Cinemas,Pune 168,Pune,Maharashtra,,,
TH_540,Cinepolis,Kota 176,Kota,Rajasthan,,,
TH_541,INOX,Amritsar 409,Amritsar,Punjab,,,
TH_542,PVR Cinemas,Thane 303,Thane,Maharashtra,,,
TH_543,Carnival Cinemas,Purnia 379,Purnia,Bihar,,,
TH_544,Cinepolis,Ahmedabad 55,Ahmedabad,Gujarat,,,
TH_545,INOX,Ajmer 486,Ajmer,Rajasthan,,,
TH_546,Wave Cinemas,Varanasi 96,Varanasi,Uttar Pradesh,,,
TH_547,Carnival Cinemas,Kota 433,Kota,Rajasthan,,,
TH_548,Wave Cinemas,Patiala 310,Patiala,Punjab,,,
TH_549,Miraj Cinemas,Mysore 207,Mysore,Karnataka,,,
TH_550,Cinepolis,Hubli 96,Hubli,Karnataka,,,
TH_551,INOX,Patiala 72,Patiala,Punjab,,,
TH_552,INOX,Coimbatore 404,Coimbatore,Tamil Nadu,,,
TH_553,INOX,Meerut 159,Meerut,Uttar Pradesh,,,
TH_554,Cinepolis,Jabalpur 447,Jabalpur,Madhya Pradesh,,,
TH_555,PVR Cinemas,Muzaffarpur 234,Muzaffarpur,Bihar,,,
TH_556,Miraj Cinemas,Udaipur 403,Udaipur,Rajasthan,,,
TH_557,PVR Cinemas,Bangalore 70,Bangalore,Karnataka,,,
TH_558,Carnival Cinemas,Lucknow 495,Lucknow,Uttar Pradesh,,,
TH_559,Carnival Cinemas,Tiruchirappalli 447,Tiruchirappalli,Tamil Nadu,,,
TH_560,INOX,Asansol 433,Asansol,West Bengal,,,
TH_561,Wave Cinemas,Tiruchirappalli 4,Tiruchirappalli,Tamil Nadu,,,
TH_562,Wave Cinemas,Indore 178,Indore,Madhya Pradesh,,,
TH_563,Miraj Cinemas,Patna 161,Patna,Bihar,,,
TH_564,Miraj Cinemas,Purnia 102,Purnia,Bihar,,,
TH_565,Carnival Cinemas,Bhagalpur 238,Bhagalpur,Bihar,,,
TH_566,Carnival Cinemas,Muzaffarpur 159,Muzaffarpur,Bihar,,,
TH_567,Miraj Cinemas,Ludhiana 316,Ludhiana,Punjab,,,
TH_568,INOX,Siliguri 358,Siliguri,West Bengal,,,
TH_569,PVR Cinemas,Mumbai 104,Mumbai,Maharashtra,,,
TH_570,Wave Cinemas,Howrah 161,Howrah,West Bengal,,,
TH_571,Cinepolis,Muzaffarpur 364,Muzaffarpur,Bihar,,,
TH_572,PVR Cinemas,Madurai 304,Madurai,Tamil Nadu,,,
TH_573,Carnival Cinemas,Madurai 233,Madurai,Tamil Nadu,,,
TH_574,Miraj Cinemas,Durgapur 90,Durgapur,West Bengal,,,
TH_575,Cinepolis,Udaipur 8,Udaipur,Rajasthan,,,
TH_576,Wave Cinemas,Kanpur 357,Kanpur,Uttar Pradesh,,,
TH_577,PVR Cinemas,Indore 277,Indore,Madhya Pradesh,,,
TH_578,Miraj Cinemas,Mysore 114,Mysore,Karnataka,,,
TH_579,PVR Cinemas,Nagpur 407,Nagpur,Maharashtra,,,
TH_580,INOX,Varanasi 274,Varanasi,Uttar Pradesh,,,
TH_581,INOX,Mumbai 445,Mumbai,Maharashtra,,,
TH_582,PVR Cinemas,Ajmer 183,Ajmer,Rajasthan,,,
TH_583,Cinepolis,Kota 49,Kota,Rajasthan,,,
TH_584,Cinepolis,Pune 371,Pune,Maharashtra,,,
TH_585,INOX,Bhavnagar 423,Bhavnagar,Gujarat,,,
TH_586,Cinepolis,Patiala 465,Patiala,Punjab,,,
TH_587,Wave Cinemas,Mangalore 323,Mangalore,Karnataka,,,
TH_588,INOX,Vadodara 467,Vadodara,Gujarat,,,
TH_589,Miraj Cinemas,Bhagalpur 206,Bhagalpur,Bihar,,,
TH_590,INOX,Jabalpur 257,Jabalpur,Madhya Pradesh,,,
TH_591,Miraj Cinemas,Gaya 460,Gaya,Bihar,,,
TH_592,Cinepolis,Purnia 448,Purnia,Bihar,,,
TH_593,Carnival Cinemas,Mumbai 304,Mumbai,Maharashtra,,,
TH_594,PVR Cinemas,Ajmer 75,Ajmer,Rajasthan,,,
TH_595,Carnival Cinemas,Salem 263,Salem,Tamil Nadu,,,
TH_596,Carnival Cinemas,Gwalior 128,Gwalior,Madhya Pradesh,,,
TH_597,INOX,Madurai 190,Madurai,Tamil Nadu,,,
TH_598,Wave Cinemas,Kanpur 30,Kanpur,Uttar Pradesh,,,
TH_599,Wave Cinemas,Surat 253,Surat,Gujarat,,,
TH_600,INOX,Muzaffarpur 375,Muzaffarpur,Bihar,,,
TH_601,Wave Cinemas,Mangalore 487,Mangalore,Karnataka,,,
TH_602,Miraj Cinemas,Patna 191,Patna,Bihar,,,
TH_603,INOX,Mangalore 395,Mangalore,Karnataka,,,
TH_604,Carnival Cinemas,Bathinda 415,Bathinda,Punjab,,,
TH_605,Miraj Cinemas,Jodhpur 1,Jodhpur,Rajasthan,,,
TH_606,Carnival Cinemas,Varanasi 38,Varanasi,Uttar Pradesh,,,
TH_607,Wave Cinemas,Bhopal 141,Bhopal,Madhya Pradesh,,,
TH_608,Wave Cinemas,Amritsar 393,Amritsar,Punjab,,,
TH_609,Miraj Cinemas,Madurai 484,Madurai,Tamil Nadu,,,
TH_610,PVR Cinemas,Howrah 278,Howrah,West Bengal,,,
TH_611,INOX,Indore 272,Indore,Madhya Pradesh,,,
TH_612,Wave Cinemas,Coimbatore 249,Coimbatore,Tamil Nadu,,,
TH_613,Carnival Cinemas,Howrah 202,Howrah,West Bengal,,,
TH_614,Cinepolis,Kota 458,Kota,Rajasthan,,,
TH_615,Cinepolis,Nagpur 227,Nagpur,Maharashtra,,,
TH_616,Miraj Cinemas,Patna 225,Patna,Bihar,,,
TH_617,Miraj Cinemas,Patna 94,Patna,Bihar,,,
TH_618,Wave Cinemas,Varanasi 31,Varanasi,Uttar Pradesh,,,
TH_619,Miraj Cinemas,Jalandhar 362,Jalandhar,Punjab,,,
TH_620,Carnival Cinemas,Madurai 193,Madurai,Tamil Nadu,,,
TH_621,Miraj Cinemas,Nagpur 485,Nagpur,Maharashtra,,,
TH_622,Miraj Cinemas,Bathinda 230,Bathinda,Punjab,,,
TH_623,INOX,Varanasi 292,Varanasi,Uttar Pradesh,,,
TH_624,Miraj Cinemas,Ludhiana 138,Ludhiana,Punjab,,,
TH_625,Cinepolis,Nashik 30,Nashik,Maharashtra,,,
TH_626,INOX,Nagpur 474,Nagpur,Maharashtra,,,
TH_627,Carnival Cinemas,Bhagalpur 212,Bhagalpur,Bihar,,,
TH_628,PVR Cinemas,Meerut 89,Meerut,Uttar Pradesh,,,
TH_629,PVR Cinemas,Mumbai 308,Mumbai,Maharashtra,,,
TH_630,Miraj Cinemas,Agra 110,Agra,Uttar Pradesh,,,
TH_631,Miraj Cinemas,Muzaffarpur 384,Muzaffarpur,Bihar,,,
TH_632,Cinepolis,Udaipur 385,Udaipur,Rajasthan,,,
TH_633,Cinepolis,Salem 35,Salem,Tamil Nadu,,,
TH_634,Carnival Cinemas,Lucknow 374,Lucknow,Uttar Pradesh,,,
TH_635,PVR Cinemas,Kolkata 40,Kolkata,West Bengal,,,
TH_636,Cinepolis,Bangalore 44,Bangalore,Karnataka,,,
TH_637,INOX,Asansol 157,Asansol,West Bengal,,,
TH_638,Miraj Cinemas,Agra 382,Agra,Uttar Pradesh,,,
TH_639,Wave Cinemas,Meerut 380,Meerut,Uttar Pradesh,,,
TH_640,Miraj Cinemas,Coimbatore 104,Coimbatore,Tamil Nadu,,,
TH_641,Carnival Cinemas,Bhavnagar 489,Bhavnagar,Gujarat,,,
TH_642,Wave Cinemas,Vadodara 35,Vadodara,Gujarat,,,
TH_643,Carnival Cinemas,Patiala 273,Patiala,Punjab,,,
TH_644,PVR Cinemas,Thane 80,Thane,Maharashtra,,,
TH_645,Miraj Cinemas,Kanpur 485,Kanpur,Uttar Pradesh,,,
TH_646,Miraj Cinemas,Kota 317,Kota,Rajasthan,,,
TH_647,Carnival Cinemas,Madurai 231,Madurai,Tamil Nadu,,,
TH_648,Wave Cinemas,Nashik 138,Nashik,Maharashtra,,,
TH_649,Carnival Cinemas,Ludhiana 238,Ludhiana,Punjab,,,
TH_650,INOX,Jodhpur 327,Jodhpur,Rajasthan,,,
TH_651,Miraj Cinemas,Patiala 26,Patiala,Punjab,,,
TH_652,Carnival Cinemas,Madurai 154,Madurai,Tamil Nadu,,,
TH_653,Carnival Cinemas,Tiruchirappalli 299,Tiruchirappalli,Tamil Nadu,,,
TH_654,INOX,Jabalpur 45,Jabalpur,Madhya Pradesh,,,
TH_655,Carnival Cinemas,Gwalior 431,Gwalior,Madhya Pradesh,,,
TH_656,Carnival Cinemas,Lucknow 24,Lucknow,Uttar Pradesh,,,
TH_657,INOX,Purnia 473,Purnia,Bihar,,,
TH_658,INOX,Bangalore 273,Bangalore,Karnataka,,,
TH_659,Miraj Cinemas,Patiala 303,Patiala,Punjab,,,
TH_660,Wave Cinemas,Jabalpur 229,Jabalpur,Madhya Pradesh,,,
TH_661,Carnival Cinemas,Udaipur 4,Udaipur,Rajasthan,,,
TH_662,INOX,Varanasi 470,Varanasi,Uttar Pradesh,,,
TH_663,PVR Cinemas,Meerut 285,Meerut,Uttar Pradesh,,,
TH_664,Carnival Cinemas,Ahmedabad 276,Ahmedabad,Gujarat,,,
TH_665,Cinepolis,Nagpur 10,Nagpur,Maharashtra,,,
TH_666,PVR Cinemas,Surat 15,Surat,Gujarat,,,
TH_667,PVR Cinemas,Meerut 149,Meerut,Uttar Pradesh,,,
TH_668,Wave Cinemas,Amritsar 146,Amritsar,Punjab,,,
TH_669,PVR Cinemas,Ludhiana 447,Ludhiana,Punjab,,,
TH_670,PVR Cinemas,Bangalore 111,Bangalore,Karnataka,,,
TH_671,Wave Cinemas,Chennai 358,Chennai,Tamil Nadu,,,
TH_672,Carnival Cinemas,Bangalore 480,Bangalore,Karnataka,,,
TH_673,Carnival Cinemas,Lucknow 350,Lucknow,Uttar Pradesh,,,
TH_674,Miraj Cinemas,Madurai 206,Madurai,Tamil Nadu,,,
TH_675,Wave Cinemas,Belgaum 341,Belgaum,Karnataka,,,
TH_676,Cinepolis,Ajmer 298,Ajmer,Rajasthan,,,
TH_677,Wave Cinemas,Udaipur 82,Udaipur,Rajasthan,,,
TH_678,Miraj Cinemas,Tiruchirappalli 116,Tiruchirappalli,Tamil Nadu,,,
TH_679,Wave Cinemas,Ujjain 438,Ujjain,Madhya Pradesh,,,
TH_680,Wave Cinemas,Lucknow 278,Lucknow,Uttar Pradesh,,,
TH_681,Carnival Cinemas,Gaya 164,Gaya,Bihar,,,
TH_682,INOX,Thane 332,Thane,Maharashtra,,,
TH_683,INOX,Chennai 126,Chennai,Tamil Nadu,,,
TH_684,Wave Cinemas,Indore 271,Indore,Madhya Pradesh,,,
TH_685,INOX,Indore 336,Indore,Madhya Pradesh,,,
TH_686,Carnival Cinemas,Jodhpur 162,Jodhpur,Rajasthan,,,
TH_687,PVR Cinemas,Bhopal 306,Bhopal,Madhya Pradesh,,,
TH_688,INOX,Kanpur 406,Kanpur,Uttar Pradesh,,,
TH_689,INOX,Hubli 72,Hubli,Karnataka,,,
TH_690,Carnival Cinemas,Jaipur 27,Jaipur,Rajasthan,,,
TH_691,INOX,Rajkot 466,Rajkot,Gujarat,,,
TH_692,Cinepolis,Coimbatore 136,Coimbatore,Tamil Nadu,,,
TH_693,Wave Cinemas,Bhagalpur 164,Bhagalpur,Bihar,,,
TH_694,INOX,Kanpur 357,Kanpur,Uttar Pradesh,,,
TH_695,Miraj Cinemas,Surat 453,Surat,Gujarat,,,
TH_696,Miraj Cinemas,Purnia 441,Purnia,Bihar,,,
TH_697,Wave Cinemas,Nashik 330,Nashik,Maharashtra,,,
TH_698,Miraj Cinemas,Nashik 161,Nashik,Maharashtra,,,
TH_699,Miraj Cinemas,Nashik 309,Nashik,Maharashtra,,,
TH_700,Wave Cinemas,Pune 85,Pune,Maharashtra,,,
TH_701,INOX,Durgapur 380,Durgapur,West Bengal,,,
TH_702,Cinepolis,Udaipur 261,Udaipur,Rajasthan,,,
TH_703,Carnival Cinemas,Chennai 283,Chennai,Tamil Nadu,,,
TH_704,PVR Cinemas,Rajkot 405,Rajkot,Gujarat,,,
TH_705,Miraj Cinemas,Vadodara 372,Vadodara,Gujarat,,,
TH_706,Carnival Cinemas,Nagpur 33,Nagpur,Maharashtra,,,
TH_707,Cinepolis,Vadodara 47,Vadodara,Gujarat,,,
TH_708,Carnival Cinemas,Meerut 82,Meerut,Uttar Pradesh,,,
TH_709,Wave Cinemas,Mangalore 175,Mangalore,Karnataka,,,
TH_710,Carnival Cinemas,Vadodara 161,Vadodara,Gujarat,,,
TH_711,Carnival Cinemas,Patiala 30,Patiala,Punjab,,,
TH_712,Wave Cinemas,Kolkata 494,Kolkata,West Bengal,,,
TH_713,Cinepolis,Varanasi 225,Varanasi,Uttar Pradesh,,,
TH_714,PVR Cinemas,Lucknow 425,Lucknow,Uttar Pradesh,,,
TH_715,INOX,Bangalore 118,Bangalore,Karnataka,,,
TH_716,Carnival Cinemas,Nashik 219,Nashik,Maharashtra,,,
TH_717,Cinepolis,Howrah 23,Howrah,West Bengal,,,
TH_718,Cinepolis,Amritsar 299,Amritsar,Punjab,,,
TH_719,PVR Cinemas,Chennai 490,Chennai,Tamil Nadu,,,
TH_720,Miraj Cinemas,Bathinda 485,Bathinda,Punjab,,,
TH_721,Cinepolis,Mangalore 230,Mangalore,Karnataka,,,
TH_722,INOX,Coimbatore 434,Coimbatore,Tamil Nadu,,,
TH_723,Miraj Cinemas,Madurai 443,Madurai,Tamil Nadu,,,
TH_724,Wave Cinemas,Mangalore 143,Mangalore,Karnataka,,,
TH_725,Miraj Cinemas,Bhopal 20,Bhopal,Madhya Pradesh,,,
TH_726,Cinepolis,Ludhiana 194,Ludhiana,Punjab,,,
TH_727,Carnival Cinemas,Salem 213,Salem,Tamil Nadu,,,
TH_728,PVR Cinemas,Agra 379,Agra,Uttar Pradesh,,,
TH_729,Cinepolis,Ajmer 188,Ajmer,Rajasthan,,,
TH_730,Cinepolis,Patiala 316,Patiala,Punjab,,,
TH_731,Wave Cinemas,Gaya 473,Gaya,Bihar,,,
TH_732,Wave Cinemas,Howrah 128,Howrah,West Bengal,,,
TH_733,Wave Cinemas,Belgaum 482,Belgaum,Karnataka,,,
TH_734,Wave Cinemas,Gwalior 54,Gwalior,Madhya Pradesh,,,
TH_735,Carnival Cinemas,Muzaffarpur 278,Muzaffarpur,Bihar,,,
TH_736,Cinepolis,Udaipur 245,Udaipur,Rajasthan,,,
TH_737,PVR Cinemas,Chennai 266,Chennai,Tamil Nadu,,,
TH_738,Cinepolis,Kolkata 6,Kolkata,West Bengal,,,
TH_739,Cinepolis,Bhopal 367,Bhopal,Madhya Pradesh,,,
TH_740,Miraj Cinemas,Asansol 59,Asansol,West Bengal,,,
TH_741,Carnival Cinemas,Purnia 239,Purnia,Bihar,,,
TH_742,Miraj Cinemas,Bhagalpur 96,Bhagalpur,Bihar,,,
TH_743,PVR Cinemas,Bangalore 160,Bangalore,Karnataka,,,
TH_744,INOX,Lucknow 166,Lucknow,Uttar Pradesh,,,
TH_745,PVR Cinemas,Bangalore 217,Bangalore,Karnataka,,,
TH_746,PVR Cinemas,Hubli 340,Hubli,Karnataka,,,
TH_747,INOX,Nashik 344,Nashik,Maharashtra,,,
TH_748,INOX,Pune 444,Pune,Maharashtra,,,
TH_749,Carnival Cinemas,Bhopal 253,Bhopal,Madhya Pradesh,,,
TH_750,Miraj Cinemas,Patna 37,Patna,Bihar,,,
TH_751,Wave Cinemas,Patna 68,Patna,Bihar,,,
TH_752,Cinepolis,Coimbatore 198,Coimbatore,Tamil Nadu,,,
TH_753,Cinepolis,Coimbatore 388,Coimbatore,Tamil Nadu,,,
TH_754,INOX,Mangalore 208,Mangalore,Karnataka,,,
TH_755,Cinepolis,Rajkot 465,Rajkot,Gujarat,,,
